院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
陕西科技大学,重庆,历史类,2025,本科批,507,16063,
兰州财经大学,重庆,历史类,2025,本科批,507,16063,
宁夏师范大学,重庆,历史类,2025,本科批,507,16063,3
山东青年政治学院,重庆,历史类,2025,本科批,507,16063,
邢台学院,重庆,历史类,2025,本科批,506,16288,
吉林财经大学,重庆,历史类,2025,本科批,506,16288,
哈尔滨师范大学,重庆,历史类,2025,本科批,506,16288,
新余学院,重庆,历史类,2025,本科批,506,16288,
安阳工学院,重庆,历史类,2025,本科批,506,16288,
武汉体育学院,重庆,历史类,2025,本科批,506,16288,
三峡大学科技学院,重庆,历史类,2025,本科批,506,16288,
惠州学院,重庆,历史类,2025,本科批,506,16288,
韶关学院,重庆,历史类,2025,本科批,506,16288,
四川美术学院,重庆,历史类,2025,本科批,506,16288,
重庆第二师范学院,重庆,历史类,2025,本科批,506,16288,
云南民族大学,重庆,历史类,2025,本科批,506,16288,
滇西科技师范学院,重庆,历史类,2025,本科批,506,16288,
天津美术学院,重庆,历史类,2025,本科批,505,16516,
防灾科技学院,重庆,历史类,2025,本科批,505,16516,
南京特殊教育师范学院,重庆,历史类,2025,本科批,505,16516,
江苏理工学院,重庆,历史类,2025,本科批,505,16516,
武夷学院,重庆,历史类,2025,本科批,505,16516,
福建技术师范学院,重庆,历史类,2025,本科批,505,16516,
上饶师范学院,重庆,历史类,2025,本科批,505,16516,
山东石油化工学院,重庆,历史类,2025,本科批,505,16516,
湖南文理学院,重庆,历史类,2025,本科批,505,16516,
湖南科技学院,重庆,历史类,2025,本科批,505,16516,
湖南城市学院,重庆,历史类,2025,本科批,505,16516,
嘉应学院,重庆,历史类,2025,本科批,505,15814,
河池学院,重庆,历史类,2025,本科批,505,16516,11
桂林航天工业学院,重庆,历史类,2025,本科批,505,16063,
重庆三峡学院,重庆,历史类,2025,本科批,505,16516,
四川旅游学院,重庆,历史类,2025,本科批,505,16516,
黔南民族师范学院,重庆,历史类,2025,本科批,505,16516,
安顺学院,重庆,历史类,2025,本科批,505,16516,
铜仁学院,重庆,历史类,2025,本科批,505,16516,11
贵阳康养职业大学,重庆,历史类,2025,本科批,505,16516,
曲靖师范学院,重庆,历史类,2025,本科批,505,16516,
楚雄师范学院,重庆,历史类,2025,本科批,505,16063,
兰州文理学院,重庆,历史类,2025,本科批,505,16516,
北京语言大学,重庆,历史类,2025,本科批,504,16786,
