院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
淄博师范高等专科学校,甘肃,历史类,2025,专科批F段,327,44852,10
云南林业职业技术学院,甘肃,历史类,2025,专科批F段,324,43461,
齐鲁医药学院,甘肃,历史类,2025,专科批F段,319,46556,
广州职业技术大学,甘肃,历史类,2025,专科批F段,317,46958,5
石家庄幼儿师范高等专科学校,甘肃,历史类,2025,专科批F段,314,47563,12
山西同文职业技术学院,甘肃,历史类,2025,专科批F段,313,47744,2
太原幼儿师范高等专科学校,甘肃,历史类,2025,专科批F段,312,47933,3
江西机电职业技术学院,甘肃,历史类,2025,专科批F段,310,47563,5
江西航空职业技术学院,甘肃,历史类,2025,专科批F段,307,48839,10
赣南卫生健康职业学院,甘肃,历史类,2025,专科批F段,295,50786,
山西林业职业技术学院,甘肃,历史类,2025,专科批F段,280,52730,3
哈尔滨幼儿师范高等专科学校,甘肃,历史类,2025,专科批F段,274,53340,
潍坊工程职业学院,甘肃,历史类,2025,专科批F段,274,53340,
枣庄职业学院,甘肃,历史类,2025,专科批F段,272,53521,20
唐山幼儿师范高等专科学校,甘肃,历史类,2025,专科批F段,263,54340,6
毕节职业技术学院,甘肃,历史类,2025,专科批F段,242,55648,4
广西水利电力职业技术学院,甘肃,历史类,2025,专科批F段,235,55948,
江汉艺术职业学院,甘肃,历史类,2025,专科批F段,224,56298,56
辽宁生态工程职业学院,甘肃,历史类,2025,专科批F段,215,55984,
郑州旅游职业学院,甘肃,历史类,2025,专科批F段,214,56521,5
盘锦职业技术学院,甘肃,历史类,2025,专科批F段,213,56546,
大兴安岭职业学院,甘肃,历史类,2025,专科批F段,195,56802,13
黑龙江农垦职业学院,甘肃,历史类,2025,专科批F段,194,56678,12
三亚护理职业学院,甘肃,历史类,2025,专科批F段,180,56903,
大连职业技术学院,甘肃,历史类,2025,专科批F段,177,55439,
西安城市建设职业学院,甘肃,历史类,2025,专科批F段,170,54259,
鹤壁职业技术学院,甘肃,历史类,2025,专科批F段,160,56978,
北京大学医学部,甘肃,物理类,2025,本科批C段,639,571,
中南大学,甘肃,物理类,2025,本科批C段,597,3723,180
哈尔滨工业大学,甘肃,物理类,2025,高校专项计划批,592,4335,
西安交通大学,甘肃,物理类,2025,本科批C段,589,4731,
华东师范大学,甘肃,物理类,2025,本科提前批A段,581,5914,
华东师范大学,甘肃,物理类,2025,高校专项计划批,581,5914,
华东师范大学,甘肃,物理类,2025,本科批C段,577,6552,
华中师范大学,甘肃,物理类,2025,本科提前批A段,577,6552,
北京外国语大学,甘肃,物理类,2025,本科批C段,574,6911,
中国人民公安大学,甘肃,物理类,2025,本科提前批A段,567,8392,
深圳大学,甘肃,物理类,2025,本科批C段,566,8597,27
北京化工大学,甘肃,物理类,2025,本科批C段,563,9216,
中国传媒大学,甘肃,物理类,2025,本科批C段,562,9403,
中国石油大学(北京),甘肃,物理类,2025,本科批C段,560,9859,
