院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
河南农业大学,内蒙古,历史类,2025,本科批,541,5330,
华北理工大学,内蒙古,历史类,2025,本科批,541,5582,
海南大学,内蒙古,历史类,2025,本科批,541,5582,
盐城师范学院,内蒙古,历史类,2025,本科批,540,5666,
上海海关学院,内蒙古,历史类,2025,本科提前批C段,540,5666,
新疆警察学院,内蒙古,历史类,2025,本科提前批B段,539,5762,
南京工程学院,内蒙古,历史类,2025,本科批,538,5870,
山东航空学院,内蒙古,历史类,2025,本科批,538,5870,
内蒙古警察学院,内蒙古,历史类,2025,本科批,538,5870,
黑龙江大学,内蒙古,历史类,2025,本科批,538,5870,
湖南财政经济学院,内蒙古,历史类,2025,本科批,538,5870,
中央美术学院,内蒙古,历史类,2025,本科批,537,5963,
上海第二工业大学,内蒙古,历史类,2025,本科批,537,5963,
三峡大学,内蒙古,历史类,2025,本科批,536,6045,
河南财政金融学院,内蒙古,历史类,2025,本科批,535,6134,
沈阳建筑大学,内蒙古,历史类,2025,本科批,534,6226,
宜春学院,内蒙古,历史类,2025,本科批,534,6226,
黄冈师范学院,内蒙古,历史类,2025,本科批,534,6226,
常州大学,内蒙古,历史类,2025,本科批,533,6310,
东北电力大学,内蒙古,历史类,2025,本科批,533,6310,
大连外国语大学,内蒙古,历史类,2025,本科批,533,6310,
北京印刷学院,内蒙古,历史类,2025,本科批,533,6310,
天津商业大学,内蒙古,历史类,2025,本科批,533,6310,
北京农学院,内蒙古,历史类,2025,本科批,533,6310,
华南农业大学,内蒙古,历史类,2025,本科批,533,6310,
山东石油化工学院,内蒙古,历史类,2025,本科批,533,6310,
中国人民警察大学,内蒙古,历史类,2025,本科提前批B段,533,6310,
云南民族大学,内蒙古,历史类,2025,本科批,532,6310,
山东理工大学,内蒙古,历史类,2025,本科批,532,6432,
西华大学,内蒙古,历史类,2025,本科批,532,6432,
昆明理工大学,内蒙古,历史类,2025,本科批,531,6528,
河南中医药大学,内蒙古,历史类,2025,本科批,531,6528,
广西民族大学,内蒙古,历史类,2025,本科批,531,6528,
大连大学,内蒙古,历史类,2025,本科批,531,6528,
山东政法学院,内蒙古,历史类,2025,本科批,531,6528,
湖北第二师范学院,内蒙古,历史类,2025,本科批,531,6528,
湖南人文科技学院,内蒙古,历史类,2025,本科批,531,6528,
中央民族大学,内蒙古,历史类,2025,本科批,530,6622,
辽宁大学,内蒙古,历史类,2025,本科批,530,6622,
上海商学院,内蒙古,历史类,2025,本科批,530,6622,
中南林业科技大学,内蒙古,历史类,2025,本科批,530,6622,
黑龙江大学,内蒙古,历史类,2025,本科提前批B段,530,6622,
河南工业大学,内蒙古,历史类,2025,本科批,529,6717,
湖北中医药大学,内蒙古,历史类,2025,本科批,529,6717,
内江师范学院,内蒙古,历史类,2025,本科批,529,6717,
渭南师范学院,内蒙古,历史类,2025,本科批,529,6717,
河南科技大学,内蒙古,历史类,2025,本科批,528,6801,
上海应用技术大学,内蒙古,历史类,2025,本科批,528,6801,
山西师范大学,内蒙古,历史类,2025,本科批,528,6801,
南京艺术学院,内蒙古,历史类,2025,本科批,528,6801,
湖南中医药大学,内蒙古,历史类,2025,本科批,528,6801,
浙江警察学院,内蒙古,历史类,2025,本科提前批B段,528,6801,
