分数,位次,省份,年份,科类
213,259186,广西,2025,物理类
212,259304,广西,2025,物理类
211,259423,广西,2025,物理类
210,259526,广西,2025,物理类
209,259620,广西,2025,物理类
208,259731,广西,2025,物理类
207,259851,广西,2025,物理类
206,259954,广西,2025,物理类
205,260038,广西,2025,物理类
204,260127,广西,2025,物理类
203,260216,广西,2025,物理类
202,260288,广西,2025,物理类
201,260360,广西,2025,物理类
200,260440,广西,2025,物理类
