院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
四川铁道职业学院,陕西,历史类,2025,专科批,444,33174,
河南推拿职业学院,陕西,历史类,2025,专科批,443,33486,3
西京学院,陕西,历史类,2025,本科批,439,,578
安徽中医药高等专科学校,陕西,历史类,2025,专科批,438,35024,5
汉江师范学院,陕西,历史类,2025,专科批,435,35968,5
重庆人文科技学院,陕西,历史类,2025,本科批,423,39716,
厦门工学院,陕西,历史类,2025,本科批,421,40350,16
武汉民政职业学院,陕西,历史类,2025,专科批,420,40655,11
南京机电职业技术学院,陕西,历史类,2025,专科批,418,41294,
河北传媒学院,陕西,历史类,2025,本科批,417,39716,
大连东软信息学院,陕西,历史类,2025,本科批,414,41294,
西安交通工程学院,陕西,历史类,2025,本科批,414,41922,
西安汽车职业大学,陕西,历史类,2025,本科批,414,42525,
太原学院,陕西,历史类,2025,本科批,412,43126,
广州软件学院,陕西,历史类,2025,本科批,412,43126,
黎明职业大学,陕西,历史类,2025,专科批,407,44622,2
忻州职业技术学院,陕西,历史类,2025,专科批,404,45536,
抚州医药学院,陕西,历史类,2025,专科批,404,45536,
江苏工程职业技术学院,陕西,历史类,2025,专科批,403,45835,4
无锡工艺职业技术学院,陕西,历史类,2025,专科批,403,45835,1
河南医学高等专科学校,陕西,历史类,2025,专科批,403,45835,
长春大学旅游学院,陕西,历史类,2025,本科批,399,47030,
浙江机电职业技术大学,陕西,历史类,2025,专科批,395,48232,
上海旅游高等专科学校,陕西,历史类,2025,专科批,393,48806,7
河北化工医药职业技术学院,陕西,历史类,2025,专科批,391,48506,4
苏州健雄职业技术学院,陕西,历史类,2025,专科批,389,49969,
江西医学高等专科学校,陕西,历史类,2025,专科批,388,50267,
重庆财经职业学院,陕西,历史类,2025,专科批,386,50830,
山西工程科技职业大学,陕西,历史类,2025,专科批,384,51390,3
江苏城市职业学院,陕西,历史类,2025,专科批,384,49113,
连云港职业技术学院,陕西,历史类,2025,专科批,384,51390,
河北交通职业技术学院,陕西,历史类,2025,专科批,383,51689,
镇江市高等专科学校,陕西,历史类,2025,专科批,382,51949,2
海南外国语职业学院,陕西,历史类,2025,专科批,382,51949,
河北轨道运输职业技术学院,陕西,历史类,2025,专科批,381,52239,
临汾职业技术学院,陕西,历史类,2025,专科批,381,52239,2
江西应用技术职业学院,陕西,历史类,2025,专科批,380,52481,1
湖北职业技术学院,陕西,历史类,2025,专科批,379,52746,11
郑州卫生健康职业学院,陕西,历史类,2025,专科批,373,54331,
四川水利职业技术学院,陕西,历史类,2025,专科批,373,54331,
伊春职业学院,陕西,历史类,2025,专科批,372,54570,10
江西航空职业技术学院,陕西,历史类,2025,专科批,372,54570,8
赣南卫生健康职业学院,陕西,历史类,2025,专科批,372,54570,
徐州幼儿师范高等专科学校,陕西,历史类,2025,专科批,371,54799,
重庆工信职业学院,陕西,历史类,2025,专科批,370,54799,20
云南财经职业学院,陕西,历史类,2025,专科批,370,55074,3
湖南汽车工程职业大学,陕西,历史类,2025,专科批,369,55298,
河北科技工程职业技术大学,陕西,历史类,2025,专科批,367,55783,
江西机电职业技术学院,陕西,历史类,2025,专科批,366,56025,4
楚雄医药高等专科学校,陕西,历史类,2025,专科批,366,56025,2
山西同文职业技术学院,陕西,历史类,2025,专科批,365,56239,5
郑州旅游职业学院,陕西,历史类,2025,专科批,365,56239,5
曲靖健康医学院,陕西,历史类,2025,专科批,365,56239,2
河北软件职业技术学院,陕西,历史类,2025,专科批,361,57185,
黑龙江农业工程职业学院,陕西,历史类,2025,专科批,360,56487,
安阳职业技术学院,陕西,历史类,2025,专科批,360,56239,
云南能源职业技术学院,陕西,历史类,2025,专科批,360,57443,2
云南林业职业技术学院,陕西,历史类,2025,专科批,358,56966,
唐山幼儿师范高等专科学校,陕西,历史类,2025,专科批,357,58147,5
江苏电子信息职业学院,陕西,历史类,2025,专科批,357,58147,
廊坊职业技术学院,陕西,历史类,2025,专科批,356,58378,5
大连职业技术学院,陕西,历史类,2025,专科批,356,57185,
西安明德理工学院,陕西,历史类,2025,专科批,356,58378,
太原幼儿师范高等专科学校,陕西,历史类,2025,专科批,350,57892,8
郑州幼儿师范高等专科学校,陕西,历史类,2025,专科批,350,59688,
重庆幼儿师范高等专科学校,陕西,历史类,2025,专科批,349,59928,
石家庄幼儿师范高等专科学校,陕西,历史类,2025,专科批,339,61902,12
辽宁民族师范高等专科学校,陕西,历史类,2025,专科批,335,61171,
淄博师范高等专科学校,陕西,历史类,2025,专科批,328,60754,10
毕节职业技术学院,陕西,历史类,2025,专科批,327,62835,14
哈尔滨幼儿师范高等专科学校,陕西,历史类,2025,专科批,312,66380,
西安城市建设职业学院,陕西,历史类,2025,专科批,261,70117,
三亚护理职业学院,陕西,历史类,2025,专科批,200,72820,
西安汽车职业大学,陕西,历史类,2025,专科批,200,72820,
北京大学医学部,陕西,物理类,2025,本科批,684,360,
华东师范大学,陕西,物理类,2025,本科批,641,3671,
华东师范大学,陕西,物理类,2025,本科提前批,632,4911,
北京外国语大学,陕西,物理类,2025,本科批,620,6979,
中南大学,陕西,物理类,2025,本科批,619,7169,141
首都医科大学,陕西,物理类,2025,本科批,606,9951,
上海财经大学,陕西,物理类,2025,高校专项计划批,606,9951,
深圳大学,陕西,物理类,2025,本科批,605,10181,41
西安交通大学,陕西,物理类,2025,本科批,604,10415,
哈尔滨工业大学,陕西,物理类,2025,高校专项计划批,604,10415,
北京邮电大学,陕西,物理类,2025,本科批,599,11645,114
中国人民公安大学,陕西,物理类,2025,本科提前批,599,11645,
中央民族大学,陕西,物理类,2025,本科批,598,11645,
华中师范大学,陕西,物理类,2025,本科提前批,597,12142,
华东师范大学,陕西,物理类,2025,高校专项计划批,596,12397,
中央财经大学,陕西,物理类,2025,本科批,595,12658,
上海财经大学,陕西,物理类,2025,本科批,595,12658,
中国刑事警察学院,陕西,物理类,2025,本科提前批,595,12658,18
山东大学,陕西,物理类,2025,本科批,594,12910,122
北京化工大学,陕西,物理类,2025,本科批,591,13730,
北京中医药大学,陕西,物理类,2025,高校专项计划批,590,14019,
华东理工大学,陕西,物理类,2025,本科批,588,14626,
中国传媒大学,陕西,物理类,2025,本科批,586,15224,
武汉理工大学,陕西,物理类,2025,本科批,586,15224,
