分数,位次,省份,年份,科类
534,83509,四川,2025,物理类
533,84680,四川,2025,物理类
532,85880,四川,2025,物理类
531,87075,四川,2025,物理类
530,88297,四川,2025,物理类
529,89512,四川,2025,物理类
528,90690,四川,2025,物理类
527,91961,四川,2025,物理类
526,93220,四川,2025,物理类
525,94428,四川,2025,物理类
524,95738,四川,2025,物理类
523,97005,四川,2025,物理类
522,98269,四川,2025,物理类
521,99505,四川,2025,物理类
520,100805,四川,2025,物理类
519,102062,四川,2025,物理类
518,103351,四川,2025,物理类
517,104651,四川,2025,物理类
516,105920,四川,2025,物理类
515,107235,四川,2025,物理类
514,108557,四川,2025,物理类
513,109853,四川,2025,物理类
512,111117,四川,2025,物理类
511,112408,四川,2025,物理类
510,113767,四川,2025,物理类
509,115134,四川,2025,物理类
508,116541,四川,2025,物理类
507,117870,四川,2025,物理类
506,119161,四川,2025,物理类
505,120489,四川,2025,物理类
504,121845,四川,2025,物理类
503,123200,四川,2025,物理类
502,124544,四川,2025,物理类
501,125937,四川,2025,物理类
500,127322,四川,2025,物理类
499,128670,四川,2025,物理类
498,130019,四川,2025,物理类
497,131341,四川,2025,物理类
496,132669,四川,2025,物理类
495,134050,四川,2025,物理类
494,135473,四川,2025,物理类
493,136811,四川,2025,物理类
492,138221,四川,2025,物理类
491,139538,四川,2025,物理类
490,140851,四川,2025,物理类
489,142200,四川,2025,物理类
488,143591,四川,2025,物理类
487,144941,四川,2025,物理类
486,146356,四川,2025,物理类
485,147761,四川,2025,物理类
484,149186,四川,2025,物理类
483,150538,四川,2025,物理类
482,151883,四川,2025,物理类
481,153315,四川,2025,物理类
480,154721,四川,2025,物理类
479,156077,四川,2025,物理类
478,157445,四川,2025,物理类
477,158786,四川,2025,物理类
476,160168,四川,2025,物理类
475,161520,四川,2025,物理类
474,162900,四川,2025,物理类
473,164265,四川,2025,物理类
472,165602,四川,2025,物理类
471,166963,四川,2025,物理类
470,168271,四川,2025,物理类
469,169623,四川,2025,物理类
468,170913,四川,2025,物理类
467,172209,四川,2025,物理类
466,173494,四川,2025,物理类
465,174813,四川,2025,物理类
464,176107,四川,2025,物理类
