分数,位次,省份,年份,科类
619,8169,辽宁,2025,物理类
618,8439,辽宁,2025,物理类
617,8681,辽宁,2025,物理类
616,8928,辽宁,2025,物理类
615,9180,辽宁,2025,物理类
614,9443,辽宁,2025,物理类
613,9728,辽宁,2025,物理类
612,10008,辽宁,2025,物理类
611,10278,辽宁,2025,物理类
610,10587,辽宁,2025,物理类
609,10891,辽宁,2025,物理类
608,11166,辽宁,2025,物理类
607,11450,辽宁,2025,物理类
606,11742,辽宁,2025,物理类
605,12013,辽宁,2025,物理类
604,12332,辽宁,2025,物理类
603,12662,辽宁,2025,物理类
602,12959,辽宁,2025,物理类
601,13271,辽宁,2025,物理类
600,13601,辽宁,2025,物理类
599,13937,辽宁,2025,物理类
598,14257,辽宁,2025,物理类
597,14589,辽宁,2025,物理类
596,14920,辽宁,2025,物理类
595,15246,辽宁,2025,物理类
594,15545,辽宁,2025,物理类
593,15902,辽宁,2025,物理类
592,16282,辽宁,2025,物理类
591,16621,辽宁,2025,物理类
590,16970,辽宁,2025,物理类
589,17304,辽宁,2025,物理类
588,17653,辽宁,2025,物理类
587,18006,辽宁,2025,物理类
586,18370,辽宁,2025,物理类
585,18711,辽宁,2025,物理类
584,19074,辽宁,2025,物理类
583,19435,辽宁,2025,物理类
582,19804,辽宁,2025,物理类
581,20146,辽宁,2025,物理类
580,20541,辽宁,2025,物理类
579,20928,辽宁,2025,物理类
578,21329,辽宁,2025,物理类
577,21678,辽宁,2025,物理类
576,22057,辽宁,2025,物理类
575,22456,辽宁,2025,物理类
574,22820,辽宁,2025,物理类
573,23198,辽宁,2025,物理类
572,23598,辽宁,2025,物理类
571,23997,辽宁,2025,物理类
570,24393,辽宁,2025,物理类
569,24815,辽宁,2025,物理类
568,25204,辽宁,2025,物理类
567,25583,辽宁,2025,物理类
566,25973,辽宁,2025,物理类
565,26382,辽宁,2025,物理类
564,26772,辽宁,2025,物理类
563,27185,辽宁,2025,物理类
562,27602,辽宁,2025,物理类
561,28020,辽宁,2025,物理类
560,28407,辽宁,2025,物理类
559,28848,辽宁,2025,物理类
558,29258,辽宁,2025,物理类
557,29666,辽宁,2025,物理类
556,30118,辽宁,2025,物理类
555,30555,辽宁,2025,物理类
554,31013,辽宁,2025,物理类
553,31427,辽宁,2025,物理类
552,31888,辽宁,2025,物理类
551,32304,辽宁,2025,物理类
550,32746,辽宁,2025,物理类
549,33193,辽宁,2025,物理类
548,33652,辽宁,2025,物理类
547,34117,辽宁,2025,物理类
546,34567,辽宁,2025,物理类
545,35036,辽宁,2025,物理类
544,35524,辽宁,2025,物理类
543,35977,辽宁,2025,物理类
542,36421,辽宁,2025,物理类
541,36888,辽宁,2025,物理类
540,37320,辽宁,2025,物理类
539,37781,辽宁,2025,物理类
538,38256,辽宁,2025,物理类
537,38755,辽宁,2025,物理类
536,39226,辽宁,2025,物理类
535,39654,辽宁,2025,物理类
534,40128,辽宁,2025,物理类
533,40615,辽宁,2025,物理类
532,41074,辽宁,2025,物理类
531,41521,辽宁,2025,物理类
530,41997,辽宁,2025,物理类
529,42471,辽宁,2025,物理类
528,42898,辽宁,2025,物理类
527,43348,辽宁,2025,物理类
526,43804,辽宁,2025,物理类
525,44293,辽宁,2025,物理类
524,44808,辽宁,2025,物理类
523,45294,辽宁,2025,物理类
522,45764,辽宁,2025,物理类
521,46262,辽宁,2025,物理类
520,46756,辽宁,2025,物理类
519,47262,辽宁,2025,物理类
518,47734,辽宁,2025,物理类
517,48193,辽宁,2025,物理类
516,48656,辽宁,2025,物理类
515,49156,辽宁,2025,物理类
514,49664,辽宁,2025,物理类
513,50149,辽宁,2025,物理类
512,50642,辽宁,2025,物理类
511,51132,辽宁,2025,物理类
510,51658,辽宁,2025,物理类
509,52135,辽宁,2025,物理类
508,52607,辽宁,2025,物理类
507,53087,辽宁,2025,物理类
506,53584,辽宁,2025,物理类
505,54074,辽宁,2025,物理类
504,54523,辽宁,2025,物理类
503,55046,辽宁,2025,物理类
502,55558,辽宁,2025,物理类
501,56057,辽宁,2025,物理类
500,56548,辽宁,2025,物理类
499,57046,辽宁,2025,物理类
498,57563,辽宁,2025,物理类
497,58044,辽宁,2025,物理类
496,58536,辽宁,2025,物理类
495,59016,辽宁,2025,物理类
494,59521,辽宁,2025,物理类
493,60034,辽宁,2025,物理类
492,60552,辽宁,2025,物理类
491,61050,辽宁,2025,物理类
490,61545,辽宁,2025,物理类
489,62058,辽宁,2025,物理类
488,62555,辽宁,2025,物理类
487,63041,辽宁,2025,物理类
486,63506,辽宁,2025,物理类
485,64011,辽宁,2025,物理类
484,64528,辽宁,2025,物理类
483,65018,辽宁,2025,物理类
482,65532,辽宁,2025,物理类
481,66046,辽宁,2025,物理类
480,66566,辽宁,2025,物理类
479,67042,辽宁,2025,物理类
478,67550,辽宁,2025,物理类
477,68046,辽宁,2025,物理类
476,68589,辽宁,2025,物理类
475,69090,辽宁,2025,物理类
474,69565,辽宁,2025,物理类
473,70054,辽宁,2025,物理类
472,70552,辽宁,2025,物理类
471,71067,辽宁,2025,物理类
470,71586,辽宁,2025,物理类
469,72088,辽宁,2025,物理类
468,72639,辽宁,2025,物理类
467,73184,辽宁,2025,物理类
466,73704,辽宁,2025,物理类
465,74194,辽宁,2025,物理类
464,74699,辽宁,2025,物理类
463,75207,辽宁,2025,物理类
462,75686,辽宁,2025,物理类
461,76197,辽宁,2025,物理类
460,76739,辽宁,2025,物理类
459,77204,辽宁,2025,物理类
458,77738,辽宁,2025,物理类
457,78282,辽宁,2025,物理类
456,78788,辽宁,2025,物理类
