分数,位次,省份,年份,科类
256,47474,新疆,2025,物理类
255,47578,新疆,2025,物理类
254,47686,新疆,2025,物理类
253,47796,新疆,2025,物理类
252,47910,新疆,2025,物理类
251,48022,新疆,2025,物理类
250,48131,新疆,2025,物理类
249,48232,新疆,2025,物理类
248,48345,新疆,2025,物理类
247,48449,新疆,2025,物理类
246,48558,新疆,2025,物理类
245,48665,新疆,2025,物理类
244,48767,新疆,2025,物理类
243,48868,新疆,2025,物理类
242,48969,新疆,2025,物理类
241,49070,新疆,2025,物理类
240,49168,新疆,2025,物理类
239,49262,新疆,2025,物理类
238,49356,新疆,2025,物理类
237,49452,新疆,2025,物理类
236,49556,新疆,2025,物理类
235,49668,新疆,2025,物理类
234,49769,新疆,2025,物理类
233,49865,新疆,2025,物理类
232,49938,新疆,2025,物理类
231,50049,新疆,2025,物理类
230,50130,新疆,2025,物理类
229,50223,新疆,2025,物理类
228,50293,新疆,2025,物理类
227,50368,新疆,2025,物理类
226,50421,新疆,2025,物理类
225,50499,新疆,2025,物理类
224,50559,新疆,2025,物理类
223,50626,新疆,2025,物理类
222,50715,新疆,2025,物理类
221,50771,新疆,2025,物理类
220,50831,新疆,2025,物理类
219,50917,新疆,2025,物理类
218,50981,新疆,2025,物理类
217,51029,新疆,2025,物理类
216,51080,新疆,2025,物理类
215,51143,新疆,2025,物理类
214,51199,新疆,2025,物理类
213,51250,新疆,2025,物理类
212,51301,新疆,2025,物理类
211,51356,新疆,2025,物理类
210,51408,新疆,2025,物理类
209,51464,新疆,2025,物理类
208,51514,新疆,2025,物理类
207,51563,新疆,2025,物理类
206,51609,新疆,2025,物理类
205,51656,新疆,2025,物理类
204,51697,新疆,2025,物理类
203,51743,新疆,2025,物理类
202,51786,新疆,2025,物理类
201,51833,新疆,2025,物理类
200,51882,新疆,2025,物理类
199,51924,新疆,2025,物理类
198,51971,新疆,2025,物理类
197,52003,新疆,2025,物理类
196,52033,新疆,2025,物理类
195,52053,新疆,2025,物理类
194,52074,新疆,2025,物理类
193,52096,新疆,2025,物理类
192,52116,新疆,2025,物理类
191,52133,新疆,2025,物理类
190,52148,新疆,2025,物理类
189,52166,新疆,2025,物理类
188,52182,新疆,2025,物理类
187,52197,新疆,2025,物理类
186,52213,新疆,2025,物理类
185,52228,新疆,2025,物理类
184,52239,新疆,2025,物理类
183,52254,新疆,2025,物理类
182,52268,新疆,2025,物理类
181,52284,新疆,2025,物理类
180,52300,新疆,2025,物理类
179,52313,新疆,2025,物理类
178,52327,新疆,2025,物理类
177,52337,新疆,2025,物理类
176,52347,新疆,2025,物理类
175,52359,新疆,2025,物理类
174,52366,新疆,2025,物理类
173,52374,新疆,2025,物理类
172,52381,新疆,2025,物理类
171,52389,新疆,2025,物理类
170,52396,新疆,2025,物理类
169,52405,新疆,2025,物理类
168,52410,新疆,2025,物理类
167,52415,新疆,2025,物理类
166,52420,新疆,2025,物理类
165,52427,新疆,2025,物理类
164,52432,新疆,2025,物理类
163,52438,新疆,2025,物理类
162,52445,新疆,2025,物理类
161,52453,新疆,2025,物理类
160,52459,新疆,2025,物理类
159,52463,新疆,2025,物理类
158,52467,新疆,2025,物理类
157,52471,新疆,2025,物理类
156,52475,新疆,2025,物理类
155,52480,新疆,2025,物理类
154,52484,新疆,2025,物理类
153,52489,新疆,2025,物理类
152,52493,新疆,2025,物理类
151,52498,新疆,2025,物理类
150,52502,新疆,2025,物理类
149,52506,新疆,2025,物理类
148,52507,新疆,2025,物理类
147,52509,新疆,2025,物理类
146,52514,新疆,2025,物理类
145,52518,新疆,2025,物理类
144,52523,新疆,2025,物理类
143,52527,新疆,2025,物理类
142,52529,新疆,2025,物理类
141,52533,新疆,2025,物理类
140,52538,新疆,2025,物理类
