分数,位次,省份,年份,科类
596,12962,重庆,2025,物理类
595,13287,重庆,2025,物理类
594,13602,重庆,2025,物理类
593,13949,重庆,2025,物理类
592,14293,重庆,2025,物理类
591,14652,重庆,2025,物理类
590,14988,重庆,2025,物理类
589,15346,重庆,2025,物理类
588,15673,重庆,2025,物理类
587,16058,重庆,2025,物理类
586,16401,重庆,2025,物理类
585,16764,重庆,2025,物理类
584,17147,重庆,2025,物理类
583,17490,重庆,2025,物理类
582,17853,重庆,2025,物理类
581,18260,重庆,2025,物理类
580,18678,重庆,2025,物理类
579,19056,重庆,2025,物理类
578,19441,重庆,2025,物理类
577,19815,重庆,2025,物理类
576,20247,重庆,2025,物理类
575,20633,重庆,2025,物理类
574,21006,重庆,2025,物理类
573,21426,重庆,2025,物理类
572,21842,重庆,2025,物理类
571,22294,重庆,2025,物理类
570,22723,重庆,2025,物理类
569,23142,重庆,2025,物理类
568,23571,重庆,2025,物理类
567,24004,重庆,2025,物理类
566,24396,重庆,2025,物理类
565,24885,重庆,2025,物理类
564,25339,重庆,2025,物理类
563,25811,重庆,2025,物理类
562,26280,重庆,2025,物理类
561,26800,重庆,2025,物理类
560,27291,重庆,2025,物理类
559,27774,重庆,2025,物理类
558,28271,重庆,2025,物理类
557,28751,重庆,2025,物理类
556,29255,重庆,2025,物理类
555,29783,重庆,2025,物理类
554,30286,重庆,2025,物理类
553,30770,重庆,2025,物理类
552,31257,重庆,2025,物理类
551,31746,重庆,2025,物理类
550,32260,重庆,2025,物理类
549,32804,重庆,2025,物理类
548,33312,重庆,2025,物理类
547,33846,重庆,2025,物理类
546,34376,重庆,2025,物理类
545,34938,重庆,2025,物理类
544,35519,重庆,2025,物理类
543,36058,重庆,2025,物理类
542,36620,重庆,2025,物理类
541,37188,重庆,2025,物理类
540,37736,重庆,2025,物理类
539,38272,重庆,2025,物理类
538,38835,重庆,2025,物理类
537,39422,重庆,2025,物理类
536,39989,重庆,2025,物理类
535,40611,重庆,2025,物理类
534,41158,重庆,2025,物理类
533,41740,重庆,2025,物理类
532,42282,重庆,2025,物理类
531,42889,重庆,2025,物理类
530,43501,重庆,2025,物理类
529,44108,重庆,2025,物理类
528,44745,重庆,2025,物理类
527,45354,重庆,2025,物理类
526,45961,重庆,2025,物理类
525,46560,重庆,2025,物理类
524,47131,重庆,2025,物理类
523,47737,重庆,2025,物理类
522,48378,重庆,2025,物理类
521,48947,重庆,2025,物理类
520,49565,重庆,2025,物理类
519,50211,重庆,2025,物理类
518,50814,重庆,2025,物理类
517,51374,重庆,2025,物理类
516,51989,重庆,2025,物理类
515,52572,重庆,2025,物理类
514,53184,重庆,2025,物理类
513,53788,重庆,2025,物理类
512,54412,重庆,2025,物理类
511,55069,重庆,2025,物理类
510,55724,重庆,2025,物理类
509,56392,重庆,2025,物理类
508,56995,重庆,2025,物理类
507,57604,重庆,2025,物理类
506,58277,重庆,2025,物理类
505,58929,重庆,2025,物理类
504,59528,重庆,2025,物理类
503,60202,重庆,2025,物理类
502,60834,重庆,2025,物理类
501,61431,重庆,2025,物理类
500,62078,重庆,2025,物理类
499,62675,重庆,2025,物理类
498,63323,重庆,2025,物理类
497,63946,重庆,2025,物理类
496,64536,重庆,2025,物理类
495,65119,重庆,2025,物理类
494,65772,重庆,2025,物理类
493,66408,重庆,2025,物理类
492,67042,重庆,2025,物理类
491,67694,重庆,2025,物理类
490,68311,重庆,2025,物理类
489,68964,重庆,2025,物理类
488,69571,重庆,2025,物理类
487,70203,重庆,2025,物理类
486,70780,重庆,2025,物理类
485,71425,重庆,2025,物理类
484,72040,重庆,2025,物理类
483,72625,重庆,2025,物理类
482,73224,重庆,2025,物理类
481,73860,重庆,2025,物理类
480,74439,重庆,2025,物理类
479,75006,重庆,2025,物理类
478,75574,重庆,2025,物理类
477,76161,重庆,2025,物理类
476,76786,重庆,2025,物理类
475,77404,重庆,2025,物理类
474,78003,重庆,2025,物理类
473,78587,重庆,2025,物理类
472,79189,重庆,2025,物理类
471,79745,重庆,2025,物理类
470,80338,重庆,2025,物理类
469,80906,重庆,2025,物理类
468,81501,重庆,2025,物理类
467,82102,重庆,2025,物理类
466,82660,重庆,2025,物理类
465,83220,重庆,2025,物理类
464,83738,重庆,2025,物理类
463,84250,重庆,2025,物理类
462,84831,重庆,2025,物理类
461,85348,重庆,2025,物理类
460,85897,重庆,2025,物理类
459,86477,重庆,2025,物理类
458,87032,重庆,2025,物理类
457,87578,重庆,2025,物理类
456,88104,重庆,2025,物理类
455,88620,重庆,2025,物理类
454,89161,重庆,2025,物理类
453,89678,重庆,2025,物理类
452,90201,重庆,2025,物理类
451,90739,重庆,2025,物理类
450,91261,重庆,2025,物理类
449,91780,重庆,2025,物理类
448,92301,重庆,2025,物理类
447,92792,重庆,2025,物理类
446,93312,重庆,2025,物理类
445,93815,重庆,2025,物理类
444,94296,重庆,2025,物理类
443,94799,重庆,2025,物理类
442,95317,重庆,2025,物理类
441,95801,重庆,2025,物理类
440,96289,重庆,2025,物理类
439,96773,重庆,2025,物理类
438,97269,重庆,2025,物理类
437,97772,重庆,2025,物理类
436,98260,重庆,2025,物理类
435,98699,重庆,2025,物理类
434,99150,重庆,2025,物理类
433,99645,重庆,2025,物理类
432,100092,重庆,2025,物理类
431,100543,重庆,2025,物理类
430,100988,重庆,2025,物理类
429,101438,重庆,2025,物理类
428,101917,重庆,2025,物理类
427,102364,重庆,2025,物理类
426,102787,重庆,2025,物理类
425,103219,重庆,2025,物理类
424,103653,重庆,2025,物理类
423,104066,重庆,2025,物理类
422,104526,重庆,2025,物理类
421,104987,重庆,2025,物理类
420,105425,重庆,2025,物理类
419,105820,重庆,2025,物理类
418,106225,重庆,2025,物理类
417,106632,重庆,2025,物理类
416,107061,重庆,2025,物理类
415,107473,重庆,2025,物理类
414,107852,重庆,2025,物理类
413,108277,重庆,2025,物理类
412,108668,重庆,2025,物理类
411,109026,重庆,2025,物理类
410,109455,重庆,2025,物理类
409,109842,重庆,2025,物理类
408,110249,重庆,2025,物理类
407,110623,重庆,2025,物理类
406,110972,重庆,2025,物理类
405,111360,重庆,2025,物理类
404,111757,重庆,2025,物理类
403,112125,重庆,2025,物理类
402,112465,重庆,2025,物理类
401,112843,重庆,2025,物理类
400,113203,重庆,2025,物理类
399,113525,重庆,2025,物理类
398,113892,重庆,2025,物理类
397,114243,重庆,2025,物理类
396,114578,重庆,2025,物理类
395,114918,重庆,2025,物理类
394,115282,重庆,2025,物理类
393,115614,重庆,2025,物理类
392,115930,重庆,2025,物理类
391,116254,重庆,2025,物理类
390,116566,重庆,2025,物理类
389,116882,重庆,2025,物理类
388,117216,重庆,2025,物理类
387,117512,重庆,2025,物理类
386,117838,重庆,2025,物理类
385,118146,重庆,2025,物理类
384,118467,重庆,2025,物理类
383,118751,重庆,2025,物理类
382,119063,重庆,2025,物理类
381,119416,重庆,2025,物理类
380,119690,重庆,2025,物理类
379,119987,重庆,2025,物理类
378,120244,重庆,2025,物理类
377,120512,重庆,2025,物理类
376,120813,重庆,2025,物理类
375,121108,重庆,2025,物理类
374,121418,重庆,2025,物理类
373,121688,重庆,2025,物理类
372,121958,重庆,2025,物理类
371,122227,重庆,2025,物理类
370,122465,重庆,2025,物理类
369,122703,重庆,2025,物理类
368,122932,重庆,2025,物理类
367,123183,重庆,2025,物理类
366,123410,重庆,2025,物理类
365,123654,重庆,2025,物理类
364,123916,重庆,2025,物理类
363,124163,重庆,2025,物理类
362,124405,重庆,2025,物理类
361,124643,重庆,2025,物理类
360,124855,重庆,2025,物理类
359,125087,重庆,2025,物理类
358,125293,重庆,2025,物理类
357,125534,重庆,2025,物理类
356,125754,重庆,2025,物理类
355,126004,重庆,2025,物理类
354,126240,重庆,2025,物理类
353,126466,重庆,2025,物理类
352,126666,重庆,2025,物理类
351,126882,重庆,2025,物理类
350,127087,重庆,2025,物理类
349,127299,重庆,2025,物理类
348,127491,重庆,2025,物理类
347,127702,重庆,2025,物理类
346,127895,重庆,2025,物理类
345,128103,重庆,2025,物理类
344,128287,重庆,2025,物理类
343,128468,重庆,2025,物理类
342,128657,重庆,2025,物理类
341,128832,重庆,2025,物理类
340,129017,重庆,2025,物理类
339,129189,重庆,2025,物理类
338,129396,重庆,2025,物理类
337,129572,重庆,2025,物理类
336,129759,重庆,2025,物理类
335,129955,重庆,2025,物理类
334,130120,重庆,2025,物理类
333,130290,重庆,2025,物理类
332,130470,重庆,2025,物理类
331,130634,重庆,2025,物理类
330,130802,重庆,2025,物理类
329,130964,重庆,2025,物理类
328,131132,重庆,2025,物理类
327,131286,重庆,2025,物理类
326,131452,重庆,2025,物理类
325,131604,重庆,2025,物理类
324,131775,重庆,2025,物理类
323,131909,重庆,2025,物理类
322,132054,重庆,2025,物理类
321,132195,重庆,2025,物理类
320,132348,重庆,2025,物理类
319,132498,重庆,2025,物理类
318,132645,重庆,2025,物理类
317,132784,重庆,2025,物理类
316,132916,重庆,2025,物理类
315,133055,重庆,2025,物理类
314,133205,重庆,2025,物理类
313,133351,重庆,2025,物理类
312,133487,重庆,2025,物理类
311,133607,重庆,2025,物理类
310,133725,重庆,2025,物理类
309,133867,重庆,2025,物理类
308,134002,重庆,2025,物理类
307,134123,重庆,2025,物理类
306,134245,重庆,2025,物理类
305,134362,重庆,2025,物理类
304,134473,重庆,2025,物理类
303,134576,重庆,2025,物理类
302,134704,重庆,2025,物理类
301,134818,重庆,2025,物理类
300,134938,重庆,2025,物理类
299,135044,重庆,2025,物理类
298,135149,重庆,2025,物理类
297,135249,重庆,2025,物理类
296,135326,重庆,2025,物理类
295,135427,重庆,2025,物理类
294,135541,重庆,2025,物理类
293,135632,重庆,2025,物理类
292,135723,重庆,2025,物理类
291,135841,重庆,2025,物理类
290,135943,重庆,2025,物理类
289,136036,重庆,2025,物理类
288,136120,重庆,2025,物理类
287,136215,重庆,2025,物理类
286,136322,重庆,2025,物理类
285,136404,重庆,2025,物理类
284,136485,重庆,2025,物理类
283,136574,重庆,2025,物理类
282,136649,重庆,2025,物理类
