院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
哈尔滨商业大学,新疆,历史类,2025,本科二批,426,5707,
陕西理工大学,新疆,历史类,2025,本科二批,426,,
浙江海洋大学,新疆,历史类,2025,本科二批,426,5707,16
浙江水利水电学院,新疆,历史类,2025,本科二批,425,5783,6
北方民族大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,424,,
天津农学院,新疆,历史类,2025,本科二批,424,5859,4
长春理工大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,423,,
长江师范学院,新疆,历史类,2025,本科二批,423,5927,
四川师范大学,新疆,历史类,2025,本科一批,422,,
沈阳理工大学,新疆,历史类,2025,本科二批,422,5983,1
湖州师范学院,新疆,历史类,2025,本科二批,422,5983,8
金陵科技学院,新疆,历史类,2025,本科二批,422,,6
中华女子学院,新疆,历史类,2025,本科二批,422,5983,13
洛阳理工学院,新疆,历史类,2025,本科二批,422,5983,
天津体育学院,新疆,历史类,2025,本科二批,421,6063,
沈阳航空航天大学,新疆,历史类,2025,本科二批,421,6063,
嘉兴大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,420,,
长春大学,新疆,历史类,2025,本科二批,418,6298,9
福建江夏学院,新疆,历史类,2025,本科二批,418,6298,
南通大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,417,,
江苏第二师范学院,新疆,历史类,2025,本科二批,417,6372,3
许昌学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,416,,
绵阳师范学院,新疆,历史类,2025,本科二批,416,6442,16
重庆文理学院,新疆,历史类,2025,本科二批,416,6442,8
西南林业大学,新疆,历史类,2025,本科二批,415,6216,4
长春师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,414,,2
天水师范大学,新疆,历史类,2025,本科二批,414,,
兰州财经大学,新疆,历史类,2025,本科二批,414,6599,
上海工程技术大学,新疆,历史类,2025,本科二批,414,6599,
江西水利电力大学,新疆,历史类,2025,本科二批,414,6599,
淮阴师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,413,,
淮阴师范学院,新疆,历史类,2025,本科二批,413,6671,
吉林警察学院,新疆,历史类,2025,本科二批,412,,
郑州轻工业大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,411,,
宁波工程学院,新疆,历史类,2025,本科二批,410,6884,40
河南师范大学,新疆,历史类,2025,本科二批,410,6884,
云南农业大学,新疆,历史类,2025,本科二批,410,6884,6
宜宾学院,新疆,历史类,2025,本科二批,409,6957,29
四川文理学院,新疆,历史类,2025,本科二批,409,6957,19
三明学院,新疆,历史类,2025,本科二批,409,6957,3
中国劳动关系学院,新疆,历史类,2025,本科二批,409,6957,
天津农学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,408,,
天津职业技术师范大学,新疆,历史类,2025,本科二批,407,7123,
吉林师范大学,新疆,历史类,2025,本科二批,407,7123,
曲阜师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,406,,
苏州工学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,406,,
西华大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,404,7359,
东北石油大学,新疆,历史类,2025,本科一批,404,7359,3
内蒙古财经大学,新疆,历史类,2025,本科二批,404,7359,
辽宁工业大学,新疆,历史类,2025,本科二批,404,7359,
